slr,t,score,n,p,p.fdr,PG.ProteinGroups,group1,group2,slr_ratio_meta,test,type,significant_changed,significant_changed_raw_p,significant_changed_fc,significant_changed_p_value,fold_change_absolute,fold_change_direction,fold_change,effect_size_method,d,d_pooled_SD,d_95CI_lower,d_95CI_upper,d_magnitute
0.5150568115795183,2.2742254904008825,0.15605371187063577,13,0.0016126667714575604,0.01317491157038989,O33921,EM8513,TH9677,EM8513/TH9677,rots,median,none,none,1.5,0.05,1.4290504129037318,up,1.4290504129037318,Cohen's d,1.0457153462505817,0.3148787832502811,0.630985275025496,1.4604454174756674,large
4.387873064990599,8.769078109146754,5.219680264608728e-4,6,6.045396964192927e-11,1.999351164663805e-9,O52222,EM8513,TH9677,EM8513/TH9677,rots,median,up,up,1.5,0.05,20.935407067908805,up,20.935407067908805,Cohen's d,3.691966566013224,0.4310070756932029,2.736489892627903,4.647443239398545,large
0.36534042884571755,2.3643455930172195,0.2668227122381477,9,0.06322651541700308,0.24409233899348814,O52324,EM8513,TH9677,EM8513/TH9677,rots,median,none,none,1.5,0.05,1.2881855633115018,up,1.2881855633115018,Cohen's d,0.5941793842204388,0.25007838259053183,0.1138251548379044,1.0745336136029733,medium
0.2575319697157867,1.019920714284115,0.42673401323043003,31,0.2041357370670688,0.5440316487855378,O52325,EM8513,TH9677,EM8513/TH9677,rots,median,none,none,1.5,0.05,1.195431919165575,up,1.195431919165575,Cohen's d,0.5751436288571377,0.42223637687828497,0.3198780588293388,0.8304091988849365,medium
0.5727468240349889,1.1916941673292718,0.23357986953325982,6,0.06983116366044372,0.25729737482942017,O52326,EM8513,TH9677,EM8513/TH9677,rots,median,none,none,1.5,0.05,1.4873527266686384,up,1.4873527266686384,Cohen's d,0.3467054020626243,0.6624273306525037,-0.23871670805292072,0.9321275121781694,small
0.1184868139097876,0.6785186051353794,0.6787872289599413,4,0.7844927907505777,1,O52327,EM8513,TH9677,EM8513/TH9677,rots,median,none,none,1.5,0.05,1.08559562662207,up,1.08559562662207,Cohen's d,0.3324529341288188,0.3182593787268689,-0.39457010806709014,1.0594759763247277,small
0.14989548250982376,0.557422616638159,0.6469258360896729,8,0.8097769646713757,1,O52714,EM8513,TH9677,EM8513/TH9677,rots,median,none,none,1.5,0.05,1.1094890911055133,up,1.1094890911055133,Cohen's d,0.23080899588561413,0.446285654450621,-0.2705950411796525,0.7322130329508807,small
-0.14977568752711112,-1.0227523589305505,0.5461512587284088,22,0.6696053711718695,1,O52765,EM8513,TH9677,EM8513/TH9677,rots,median,none,none,1.5,0.05,1.109396967888412,down,-1.109396967888412,Cohen's d,-0.2942455917984229,0.3569146066522438,-0.593396538817617,0.004905355220771179,small
-0.3951870779035082,-2.00428192653043,0.2099271958838662,5,0.06582821268488111,0.24889592812671987,O54296,EM8513,TH9677,EM8513/TH9677,rots,median,none,none,1.5,0.05,1.3151132832040677,down,-1.3151132832040677,Cohen's d,-0.9266702689774853,0.1862419890985424,-1.6003221338917917,-0.25301840406317877,large
-0.15840643220116588,-0.9012302980953837,0.5404610437339213,15,0.6252124286980645,1,O54297,EM8513,TH9677,EM8513/TH9677,rots,median,none,none,1.5,0.05,1.1160536897119453,down,-1.1160536897119453,Cohen's d,-0.3632743422175922,0.34354788647480516,-0.7277907801982755,0.0012420957630910334,small
-0.06402968635021417,-0.426074359785687,0.7959245406100699,6,0.9534159050299358,1,O54326,EM8513,TH9677,EM8513/TH9677,rots,median,none,none,1.5,0.05,1.0453816108116616,down,-1.0453816108116616,Cohen's d,0.20867916187724445,0.479635756472023,-0.37397309833314984,0.7913314220876387,small
0.09833834185659668,0.40292579189945243,0.7669824972436604,6,0.9306649098277922,1,O54453,EM8513,TH9677,EM8513/TH9677,rots,median,none,none,1.5,0.05,1.0705397327208444,up,1.0705397327208444,Cohen's d,0.2754437361684594,0.3260841372398907,-0.30837801779886265,0.8592654901357815,small
0.6964209624876962,2.842996315061713,0.06647291436971703,13,6.875154391645612e-6,1.0256684133188698e-4,O66041,EM8513,TH9677,EM8513/TH9677,rots,median,up,up,1.5,0.05,1.6204797163798554,up,1.6204797163798554,Cohen's d,1.4983197765451204,0.3265558449345857,1.058115073289259,1.9385244798009817,large
-0.2917784771194643,-1.3244109247879472,0.36554292539507527,15,0.14028649253742706,0.42443620236179025,O68446,EM8513,TH9677,EM8513/TH9677,rots,median,none,none,1.5,0.05,1.2241484124770448,down,-1.2241484124770448,Cohen's d,-0.9088048263528415,0.19706158268000132,-1.288556264089721,-0.5290533886159621,large
-0.1608923140786491,-0.5374247940956282,0.6199741455347298,19,0.8589410403593868,1,O68838,EM8513,TH9677,EM8513/TH9677,rots,median,none,none,1.5,0.05,1.1179783994921921,down,-1.1179783994921921,Cohen's d,-0.27263277833186034,0.30666252143673844,-0.5946525605227558,0.04938700385903516,small
0.49385492254141317,1.57980438160007,0.1625047684674752,18,3.940312252991563e-4,0.00394750260381819,O68883,EM8513,TH9677,EM8513/TH9677,rots,median,none,none,1.5,0.05,1.4082026108930004,up,1.4082026108930004,Cohen's d,1.0221636545308106,0.3353650184162634,0.6718405080801881,1.372486800981433,large
0.44107709904681613,1.3012782667537746,0.2692231256890849,2,0.21696016935311424,0.567736572806767,O68901,EM8513,TH9677,EM8513/TH9677,rots,median,none,none,1.5,0.05,1.3576175303620932,up,1.3576175303620932,Cohen's d,0.8813730507406536,0.3171736276027883,-0.24188017350938873,2.004626274990696,large
-0.21999114083936228,-0.6502484323283669,0.5277651966188901,7,0.5605494257096004,0.9959276204355038,O68926,EM8513,TH9677,EM8513/TH9677,rots,median,none,none,1.5,0.05,1.164726434208298,down,-1.164726434208298,Cohen's d,-0.12506432231779602,0.40249591125915835,-0.6614144017429127,0.4112857571073207,negligible
-0.05913172063768244,-0.2848481450957383,0.8281377159132672,14,0.9978897817565302,1,O85139,EM8513,TH9677,EM8513/TH9677,rots,median,none,none,1.5,0.05,1.0418385463887119,down,-1.0418385463887119,Cohen's d,0.23671169967453795,0.3176866270351425,-0.13911602059120295,0.6125394199402788,small
0.13969169603274714,0.5734490863768906,0.6171895259095921,11,0.7900320118724754,1,O85140,EM8513,TH9677,EM8513/TH9677,rots,median,none,none,1.5,0.05,1.101669663884021,up,1.101669663884021,Cohen's d,0.16212510126639693,0.34475298280271227,-0.26239958421989873,0.5866497867526926,negligible
